10.737,15.264
11.27,16.178
11.803,17.091
12.338,18.008
12.941,19.042
13.4,19.829
13.934,20.744
14.467,21.657
15.002,22.575
15.53,23.48
16.062,24.392
17.012,26.012
17.218,26.218
17.353,26.353
17.51,26.51
17.67,26.67
17.826,26.826
17.983,26.983
18.139,27.139
18.298,27.298
18.454,27.454
18.63,27.63
18.77,27.77
31.0,40.91
31.0,41.067
31.0,41.296
31.0,41.523
31.0,41.752
31.0,41.98
31.232,42.232
31.484,42.484
31.737,42.737
31.989,42.989
32.244,43.244
32.495,43.495
32.749,43.749
33.0,44.0
33.253,44.253
33.503,44.503
33.761,44.761
31.0,39.469
31.0,39.696
31.0,39.925
31.0,40.155
31.0,40.383
31.0,40.61
31.0,40.84
31.0,40.91
31.0,39.24
31.0,40.91
31.0,41.067
31.0,41.296
31.0,41.523
31.0,41.752
31.0,41.98
31.232,42.232
31.484,42.484
31.737,42.737
31.989,42.989
32.244,43.244
32.495,43.495
32.749,43.749
33.0,44.0
33.253,44.253
33.503,44.503
33.761,44.761
31.0,39.469
31.0,39.696
31.0,39.925
31.0,40.155
31.0,40.383
31.0,40.61
31.0,40.84
31.0,40.91
31.0,39.24
31.0,40.91
31.0,41.067
31.0,41.296
31.0,41.523
31.0,41.752
31.0,41.98
31.232,42.232
31.484,42.484
31.737,42.737
31.989,42.989
32.244,43.244
32.495,43.495
32.749,43.749
33.0,44.0
33.253,44.253
33.503,44.503
33.761,44.761
31.0,39.469
31.0,39.696
31.0,39.925
31.0,40.155
31.0,40.383
31.0,40.61
31.0,40.84
31.0,40.91
31.0,39.24
31.0,40.91
31.0,41.067
31.0,41.296
31.0,41.523
31.0,41.752
31.0,41.98
31.232,42.232
31.484,42.484
31.737,42.737
31.99,42.99
32.244,43.244
32.495,43.495
32.749,43.749
33.0,44.0
33.253,44.253
33.503,44.503
33.761,44.761
31.0,39.469
31.0,39.696
31.0,39.925
31.0,40.155
31.0,40.383
31.0,40.61
31.0,40.84
31.0,40.91
31.0,39.24
31.0,40.91
31.0,41.067
31.0,41.296
31.0,41.523
31.0,41.752
31.0,41.98
31.232,42.232
31.484,42.484
31.737,42.737
31.99,42.99
32.244,43.244
32.495,43.495
32.749,43.749
33.0,44.0
33.253,44.253
33.503,44.503
33.761,44.761
31.0,39.469
31.0,39.696
31.0,39.925
31.0,40.155
31.0,40.383
31.0,40.61
31.0,40.84
31.0,40.91
31.0,39.24
31.0,40.91
31.0,41.067
31.0,41.296
31.0,41.523
31.0,41.752
31.0,41.98
31.232,42.232
31.484,42.484
31.737,42.737
31.99,42.99
32.244,43.244
32.496,43.496
32.749,43.749
33.0,44.0
33.253,44.253
33.503,44.503
33.761,44.761
31.0,39.469
31.0,39.696
31.0,39.925
31.0,40.155
31.0,40.383
31.0,40.61
31.0,40.84
31.0,40.91
31.0,39.24
27.883,39.059
27.729,39.136
27.575,39.212
27.421,39.289
27.267,39.366
27.114,39.443
26.96,39.52
26.806,39.597
26.652,39.674
26.498,39.751
26.344,39.828
26.19,39.905
26.037,39.982
26.237,40.356
26.548,40.822
26.859,41.289
27.17,41.755
27.482,42.222
27.793,42.689
28.104,43.156
28.415,43.622
28.726,44.089
29.037,44.556
29.348,45.022
29.659,45.489
29.97,45.956
27.883,39.059
27.729,39.136
27.575,39.212
27.421,39.289
27.267,39.366
27.113,39.443
26.96,39.52
26.806,39.597
26.652,39.674
26.498,39.751
26.344,39.828
26.19,39.905
26.037,39.982
26.237,40.356
26.548,40.822
26.859,41.289
27.17,41.755
27.482,42.222
27.793,42.689
28.104,43.156
28.415,43.622
28.726,44.089
29.037,44.556
29.348,45.022
29.659,45.489
29.97,45.956
27.883,39.059
27.729,39.136
27.575,39.212
27.421,39.289
27.267,39.366
27.113,39.443
26.96,39.52
26.806,39.597
26.652,39.674
26.498,39.751
26.344,39.828
26.19,39.905
26.037,39.982
26.237,40.356
26.548,40.822
26.859,41.289
27.17,41.755
27.482,42.222
27.793,42.689
28.104,43.156
28.415,43.622
28.726,44.089
29.037,44.556
29.348,45.022
29.659,45.489
29.97,45.956
27.883,39.059
27.729,39.136
27.575,39.213
27.421,39.289
27.267,39.366
27.113,39.443
26.96,39.52
26.806,39.597
26.652,39.674
26.498,39.751
26.344,39.828
26.19,39.905
26.037,39.982
26.237,40.356
26.548,40.822
26.859,41.289
27.17,41.755
27.482,42.223
27.793,42.689
28.104,43.156
28.415,43.622
28.726,44.089
29.037,44.556
29.348,45.022
29.659,45.489
29.971,45.956
27.883,39.059
27.729,39.136
27.575,39.213
27.421,39.289
27.267,39.366
27.113,39.443
26.96,39.52
26.806,39.597
26.652,39.674
26.498,39.751
26.344,39.828
26.19,39.905
26.037,39.982
26.238,40.356
26.548,40.822
26.859,41.289
27.17,41.755
27.482,42.223
27.793,42.689
28.104,43.156
28.415,43.622
28.726,44.089
29.037,44.556
29.348,45.022
29.659,45.489
29.971,45.956
27.883,39.059
27.729,39.136
27.575,39.213
27.421,39.289
27.267,39.366
27.113,39.443
26.96,39.52
26.806,39.597
26.652,39.674
26.498,39.751
26.344,39.828
26.19,39.905
26.037,39.982
26.238,40.356
26.548,40.822
26.859,41.289
27.17,41.756
27.482,42.223
27.793,42.689
28.104,43.156
28.415,43.622
28.726,44.089
29.037,44.556
29.348,45.022
29.659,45.489
29.971,45.956
16.664,24.109
16.816,24.211
17.042,24.361
17.268,24.512
17.493,24.662
17.719,24.813
17.945,24.963
17.681,24.617
17.259,24.111
16.837,23.605
16.416,23.099
15.994,22.593
15.571,22.085
15.153,21.583
14.731,21.077
14.31,20.572
13.886,20.063
13.464,19.556
13.042,19.051
15.234,23.156
15.461,23.308
15.687,23.458
15.913,23.609
16.139,23.759
16.365,23.91
16.623,24.082
16.662,24.108
16.664,24.109
16.816,24.211
17.042,24.361
17.268,24.512
17.493,24.662
17.719,24.813
17.945,24.963
17.681,24.617
17.259,24.111
16.837,23.605
16.416,23.099
15.994,22.593
15.571,22.085
15.153,21.583
14.731,21.077
14.31,20.571
13.885,20.063
13.464,19.556
13.042,19.051
15.234,23.156
15.461,23.308
15.687,23.458
15.913,23.609
16.139,23.759
16.365,23.91
16.623,24.082
16.662,24.108
16.664,24.109
16.816,24.211
17.042,24.361
17.268,24.512
17.493,24.662
17.719,24.813
17.945,24.963
17.681,24.617
17.259,24.111
16.837,23.605
16.416,23.099
15.994,22.593
15.571,22.085
15.153,21.583
14.731,21.077
14.31,20.571
13.885,20.062
13.463,19.556
13.042,19.051
15.234,23.156
15.461,23.308
15.687,23.458
15.913,23.609
16.139,23.759
16.365,23.91
16.623,24.082
16.662,24.108
16.664,24.109
16.816,24.211
17.042,24.361
17.268,24.512
17.494,24.662
17.719,24.813
17.945,24.964
17.681,24.617
17.259,24.111
16.837,23.605
16.415,23.099
15.994,22.593
15.571,22.085
15.153,21.583
14.731,21.077
14.309,20.571
13.885,20.062
13.463,19.556
13.042,19.051
15.234,23.156
15.461,23.308
15.687,23.458
15.913,23.609
16.139,23.759
16.365,23.91
16.623,24.082
16.663,24.108
16.816,24.211
17.042,24.361
17.268,24.512
17.494,24.662
17.719,24.813
17.945,24.964
17.681,24.617
17.259,24.111
16.837,23.605
16.415,23.099
15.994,22.593
15.571,22.085
15.153,21.583
14.731,21.077
14.309,20.571
13.885,20.062
13.463,19.556
13.042,19.05
15.234,23.156
15.461,23.308
15.687,23.458
15.913,23.609
16.139,23.759
16.365,23.91
16.623,24.082
16.663,24.108
16.664,24.109
16.816,24.211
17.042,24.361
17.268,24.512
17.494,24.662
17.719,24.813
17.945,24.964
17.681,24.617
17.259,24.111
16.837,23.605
16.415,23.098
15.994,22.593
15.571,22.085
15.153,21.583
14.731,21.077
14.309,20.571
13.885,20.062
13.463,19.556
13.042,19.05
15.234,23.156
15.461,23.308
15.687,23.458
15.913,23.609
16.139,23.759
16.365,23.91
16.623,24.082
16.663,24.108
18.093,24.093
18.169,24.169
18.246,24.246
18.322,24.322
18.397,24.397
18.474,24.474
18.55,24.55
18.626,24.626
18.702,24.702
18.778,24.778
18.854,24.854
18.93,24.93
19.029,25.029
19.642,25.642
19.947,25.947
20.255,26.255
20.565,26.565
20.871,26.871
21.181,27.181
21.486,27.486
21.793,27.793
22.104,28.104
22.411,28.411
22.719,28.719
23.031,29.031
18.093,24.093
18.169,24.169
18.246,24.246
18.322,24.322
18.397,24.397
18.474,24.474
18.55,24.55
18.626,24.626
18.702,24.702
18.778,24.778
18.854,24.854
18.93,24.93
19.029,25.029
19.642,25.642
19.947,25.947
20.255,26.255
20.565,26.565
20.871,26.871
21.181,27.181
21.486,27.486
21.793,27.793
22.104,28.104
22.411,28.411
22.719,28.719
23.031,29.031
18.093,24.093
18.169,24.169
18.246,24.246
18.322,24.322
18.397,24.397
18.474,24.474
18.55,24.55
18.626,24.626
18.702,24.702
18.778,24.778
18.854,24.854
18.93,24.93
19.029,25.029
19.642,25.642
19.947,25.947
20.255,26.255
20.565,26.565
20.871,26.871
21.181,27.181
21.486,27.486
21.793,27.793
22.104,28.104
22.411,28.411
22.719,28.719
23.031,29.031
18.093,24.093
18.169,24.169
18.246,24.246
18.322,24.322
18.397,24.397
18.474,24.474
18.55,24.55
18.626,24.626
18.702,24.702
18.778,24.778
18.854,24.854
18.93,24.93
19.029,25.029
19.642,25.642
19.947,25.947
20.255,26.255
20.565,26.565
20.871,26.871
21.181,27.181
21.486,27.486
21.793,27.793
22.104,28.104
22.411,28.411
22.719,28.719
23.031,29.031
18.093,24.093
18.169,24.169
18.246,24.246
18.322,24.322
18.397,24.397
18.474,24.474
18.55,24.55
18.626,24.626
18.702,24.702
18.778,24.778
18.854,24.854
18.93,24.93
19.029,25.029
19.642,25.642
19.948,25.948
20.255,26.255
20.565,26.565
20.871,26.871
21.181,27.181
21.486,27.486
21.793,27.793
22.104,28.104
22.411,28.411
22.719,28.719
23.031,29.031
18.093,24.093
18.169,24.169
18.246,24.246
18.322,24.322
18.398,24.398
18.474,24.474
18.55,24.55
18.626,24.626
18.702,24.702
18.778,24.778
18.854,24.854
18.93,24.93
19.029,25.029
19.642,25.642
19.948,25.948
20.255,26.255
20.565,26.565
20.871,26.871
21.181,27.181
21.486,27.486
21.793,27.793
22.104,28.104
22.411,28.411
22.719,28.719
23.031,29.031
17.0,23.096
17.0,23.247
17.0,23.465
17.0,23.616
17.0,23.768
17.0,23.921
17.0,24.073
17.0,24.225
17.0,24.377
17.0,24.552
17.0,24.681
17.0,24.834
17.015,25.006
17.607,25.243
17.928,25.371
18.243,25.497
18.557,25.623
18.879,25.752
19.197,25.879
19.516,26.006
19.834,26.134
20.152,26.261
20.47,26.388
21.106,26.643
21.417,26.767
21.743,26.897
17.0,23.096
17.0,23.247
17.0,23.465
17.0,23.616
17.0,23.768
17.0,23.921
17.0,24.073
17.0,24.225
17.0,24.377
17.0,24.552
17.0,24.681
17.0,24.834
17.015,25.006
17.607,25.243
17.928,25.371
18.243,25.497
18.557,25.623
18.879,25.752
19.197,25.879
19.834,26.134
20.152,26.261
20.47,26.388
21.106,26.643
21.417,26.767
21.744,26.897
17.0,23.096
17.0,23.247
17.0,23.465
17.0,23.616
17.0,23.768
17.0,23.921
17.0,24.225
17.0,24.377
17.0,24.552
17.0,24.681
17.0,24.834
17.015,25.006
17.607,25.243
17.928,25.371
18.243,25.497
18.557,25.623
18.879,25.752
19.197,25.879
19.516,26.006
19.834,26.134
20.152,26.261
20.47,26.388
21.106,26.643
21.417,26.767
21.744,26.897
17.0,23.096
17.0,23.247
17.0,23.465
17.0,23.616
17.0,23.768
17.0,23.921
17.0,24.073
17.0,24.225
17.0,24.377
17.0,24.552
17.0,24.681
17.0,24.834
17.015,25.006
17.607,25.243
17.928,25.371
18.243,25.497
18.557,25.623
18.879,25.752
19.198,25.879
19.516,26.006
19.834,26.134
20.152,26.261
20.47,26.388
21.107,26.643
21.417,26.767
21.744,26.897
17.0,23.247
17.0,23.465
17.0,23.616
17.0,23.768
17.0,23.921
17.0,24.073
17.0,24.225
17.0,24.377
17.0,24.552
17.0,24.682
17.0,24.834
17.015,25.006
17.607,25.243
17.928,25.371
18.243,25.497
18.557,25.623
18.879,25.752
19.198,25.879
19.516,26.006
19.834,26.134
20.152,26.261
20.47,26.388
21.107,26.643
21.417,26.767
21.744,26.897
17.0,23.247
17.0,23.465
17.0,23.616
17.0,23.768
17.0,23.921
17.0,24.073
17.0,24.225
17.0,24.377
17.0,24.552
17.0,24.682
17.0,24.834
17.015,25.006
17.607,25.243
17.928,25.371
18.243,25.497
18.557,25.623
18.879,25.752
19.198,25.879
19.516,26.006
19.834,26.134
20.152,26.261
20.47,26.388
21.107,26.643
21.417,26.767
21.744,26.897
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.534,19.32
12.894,19.537
13.255,19.753
13.616,19.97
13.977,20.186
14.344,20.407
14.705,20.623
15.066,20.84
15.427,21.056
15.788,21.273
16.149,21.489
16.509,21.706
16.87,21.922
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.534,19.32
12.894,19.537
13.255,19.753
13.616,19.97
13.977,20.186
14.344,20.407
14.705,20.623
15.066,20.84
15.427,21.056
15.788,21.273
16.149,21.489
16.509,21.706
16.87,21.922
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.534,19.32
12.895,19.537
13.255,19.753
13.616,19.97
13.977,20.186
14.344,20.407
14.705,20.623
15.066,20.84
15.427,21.056
15.788,21.273
16.149,21.489
16.509,21.706
16.87,21.922
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.534,19.32
12.895,19.537
13.256,19.753
13.616,19.97
13.977,20.186
14.344,20.407
14.705,20.623
15.066,20.84
15.427,21.056
15.788,21.273
16.149,21.489
16.51,21.706
16.87,21.922
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.534,19.32
12.895,19.537
13.256,19.753
13.616,19.97
13.977,20.186
14.344,20.407
14.705,20.623
15.066,20.84
15.427,21.056
15.788,21.273
16.149,21.489
16.51,21.706
16.87,21.922
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.0,19.0
12.534,19.32
12.895,19.537
13.256,19.753
13.616,19.97
13.977,20.186
14.344,20.407
14.705,20.623
15.066,20.84
15.427,21.056
15.788,21.273
16.149,21.489
16.51,21.706
16.87,21.922
17.466,19.621
17.889,20.185
18.313,20.751
18.743,21.323
19.17,21.894
19.603,22.47
20.028,23.037
20.457,23.61
20.947,24.263
21.321,24.761
21.747,25.329
22.178,25.904
22.156,26.31
21.372,25.668
20.595,25.032
19.804,24.385
19.016,23.74
18.234,23.101
17.433,22.445
16.662,21.815
15.874,21.17
14.193,19.794
13.513,19.238
17.466,19.621
17.889,20.185
18.313,20.751
18.743,21.324
19.17,21.894
19.603,22.47
20.028,23.037
20.457,23.61
20.947,24.263
21.321,24.761
21.747,25.329
22.178,25.904
22.156,26.31
21.372,25.668
20.595,25.032
19.804,24.385
19.016,23.74
18.234,23.101
17.433,22.445
16.662,21.815
15.874,21.17
14.193,19.794
13.512,19.237
17.466,19.621
17.889,20.185
18.313,20.751
18.743,21.324
19.17,21.894
19.603,22.47
20.028,23.037
20.457,23.61
20.947,24.263
21.321,24.761
21.747,25.329
22.178,25.904
22.156,26.309
21.372,25.668
20.595,25.032
19.804,24.385
19.016,23.74
18.234,23.101
17.433,22.445
16.662,21.815
15.874,21.17
14.193,19.794
13.512,19.237
17.466,19.621
17.889,20.185
18.314,20.751
18.743,21.324
19.171,21.894
19.603,22.471
20.028,23.037
20.457,23.61
20.947,24.263
21.321,24.761
21.747,25.329
22.178,25.905
22.156,26.309
21.372,25.668
20.595,25.032
19.804,24.385
19.016,23.74
18.234,23.101
17.433,22.445
16.662,21.814
15.874,21.17
14.193,19.794
13.512,19.237
17.466,19.621
17.889,20.185
18.314,20.751
18.743,21.324
19.171,21.894
19.603,22.471
20.028,23.037
20.457,23.61
20.947,24.263
21.321,24.761
21.747,25.329
22.178,25.905
22.156,26.309
21.372,25.668
20.595,25.032
19.804,24.385
19.016,23.74
18.234,23.101
17.433,22.445
16.662,21.814
15.874,21.17
14.193,19.794
13.512,19.237
17.466,19.621
17.889,20.185
18.314,20.751
18.743,21.324
19.171,21.894
19.603,22.471
20.028,23.037
20.457,23.61
20.947,24.263
21.321,24.761
21.747,25.329
22.178,25.905
22.156,26.309
21.372,25.668
20.595,25.032
19.804,24.385
19.015,23.74
18.234,23.1
17.433,22.445
16.662,21.814
15.874,21.17
14.193,19.794
13.512,19.237
20.896,29.422
20.354,28.649
19.818,27.883
19.28,27.114
18.742,26.345
18.203,25.575
17.667,24.81
17.126,24.037
16.589,23.27
15.0,21.008
15.0,21.185
15.0,21.362
15.0,21.538
15.0,21.715
15.0,21.893
15.0,22.244
15.0,22.946
15.0,23.122
20.896,29.422
20.354,28.649
19.818,27.883
19.28,27.114
18.742,26.345
18.203,25.575
17.667,24.81
17.126,24.037
16.589,23.27
15.0,21.008
15.0,21.185
15.0,21.362
15.0,21.715
15.0,21.893
15.0,22.244
15.0,22.946
15.0,23.122
20.896,29.422
20.354,28.649
19.818,27.883
19.28,27.114
18.742,26.345
18.203,25.575
17.667,24.81
17.126,24.037
16.589,23.27
15.0,21.008
15.0,21.185
15.0,21.362
15.0,21.538
15.0,21.715
15.0,21.893
15.0,22.244
15.0,22.946
15.0,23.122
20.896,29.422
20.354,28.649
19.818,27.883
19.28,27.114
18.741,26.345
18.203,25.575
17.667,24.81
17.126,24.037
16.589,23.269
15.0,21.008
15.0,21.185
15.0,21.362
15.0,21.538
15.0,21.715
15.0,21.893
15.0,22.244
15.0,22.946
15.0,23.122
20.896,29.422
20.354,28.649
19.818,27.883
19.28,27.114
18.741,26.345
18.203,25.575
17.667,24.81
17.126,24.037
16.589,23.269
15.0,21.008
15.0,21.186
15.0,21.362
15.0,21.538
15.0,21.715
15.0,21.893
15.0,22.244
15.0,22.946
15.0,23.122
20.895,29.422
20.354,28.649
19.818,27.883
19.28,27.114
18.741,26.345
18.203,25.575
17.667,24.81
17.126,24.037
16.589,23.269
15.0,21.008
15.0,21.186
15.0,21.362
15.0,21.538
15.0,21.715
15.0,21.893
15.0,22.244
15.0,22.946
15.0,23.122
16.072,25.857
16.148,25.704
16.226,25.548
16.321,25.358
16.376,25.249
16.452,25.096
16.607,24.787
